Event_ID,Plot_ID,Site_Name,State_Code,Loc_Name,Start_Date,Target_Species,Plot_Name,Spp_Name,MotileInvert_spp,Measurement
{6235331F-6558-4742-B795-0B2DA6A5662F},{B72FEAFE-8D83-45A1-AC33-49CEB16A9AA6},Acadia NP,ME,Otter Point,6/10/2015,Mussel,M5,Dogwhelk (Nucella lapillus),NUCLAP,25
{6235331F-6558-4742-B795-0B2DA6A5662F},{B72FEAFE-8D83-45A1-AC33-49CEB16A9AA6},Acadia NP,ME,Otter Point,6/10/2015,Mussel,M5,Dogwhelk (Nucella lapillus),NUCLAP,28
{6235331F-6558-4742-B795-0B2DA6A5662F},{EF8BB1C5-767C-47F1-9CE3-36841F6958C7},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R1,Smooth periwinkle (Littorina obtusata),LITOBT,7
{6235331F-6558-4742-B795-0B2DA6A5662F},{EF8BB1C5-767C-47F1-9CE3-36841F6958C7},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R1,Smooth periwinkle (Littorina obtusata),LITOBT,7
{6235331F-6558-4742-B795-0B2DA6A5662F},{EF8BB1C5-767C-47F1-9CE3-36841F6958C7},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{6235331F-6558-4742-B795-0B2DA6A5662F},{EF8BB1C5-767C-47F1-9CE3-36841F6958C7},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,20
{6235331F-6558-4742-B795-0B2DA6A5662F},{EF8BB1C5-767C-47F1-9CE3-36841F6958C7},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,25
{6235331F-6558-4742-B795-0B2DA6A5662F},{588F71A9-3703-4981-B99C-5E01FA610924},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R2,Common periwinkle (Littorina littorea),LITLIT,17
{6235331F-6558-4742-B795-0B2DA6A5662F},{588F71A9-3703-4981-B99C-5E01FA610924},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R2,Common periwinkle (Littorina littorea),LITLIT,25
{6235331F-6558-4742-B795-0B2DA6A5662F},{588F71A9-3703-4981-B99C-5E01FA610924},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R2,Common periwinkle (Littorina littorea),LITLIT,27
{6235331F-6558-4742-B795-0B2DA6A5662F},{D30E3949-E161-422E-A78A-C77FB15C9913},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R3,Smooth periwinkle (Littorina obtusata),LITOBT,7
{6235331F-6558-4742-B795-0B2DA6A5662F},{D30E3949-E161-422E-A78A-C77FB15C9913},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R3,Smooth periwinkle (Littorina obtusata),LITOBT,8
{6235331F-6558-4742-B795-0B2DA6A5662F},{D30E3949-E161-422E-A78A-C77FB15C9913},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R3,Common periwinkle (Littorina littorea),LITLIT,17
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Smooth periwinkle (Littorina obtusata),LITOBT,9
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Common periwinkle (Littorina littorea),LITLIT,15
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Common periwinkle (Littorina littorea),LITLIT,20
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Common periwinkle (Littorina littorea),LITLIT,20
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Common periwinkle (Littorina littorea),LITLIT,21
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Common periwinkle (Littorina littorea),LITLIT,22
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Dogwhelk (Nucella lapillus),NUCLAP,22
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Dogwhelk (Nucella lapillus),NUCLAP,23
{6235331F-6558-4742-B795-0B2DA6A5662F},{B2A3F543-CEB6-4E0B-91FE-EDFD945C4A7E},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R4,Dogwhelk (Nucella lapillus),NUCLAP,26
{6235331F-6558-4742-B795-0B2DA6A5662F},{7A7B3976-5608-41B4-AE6F-A8AB66134E63},Acadia NP,ME,Otter Point,6/10/2015,Red Algae,R5,Dogwhelk (Nucella lapillus),NUCLAP,24
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Smooth periwinkle (Littorina obtusata),LITOBT,8
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Smooth periwinkle (Littorina obtusata),LITOBT,13
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,18
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,19
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,20
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,21
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,21
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,22
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,22
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,24
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,25
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2F18605D-1AEF-469A-A859-32DA4D92B5C7},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,27
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,20
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,20
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,20
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,22
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,22
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,22
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,24
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,24
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,24
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{7D7CEC0B-D595-439C-A9BE-77E5255482E3},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,24
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{87AC906B-945B-49F6-BFD0-133957A532DF},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{87AC906B-945B-49F6-BFD0-133957A532DF},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,18
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{404DFADF-EB47-4E47-96DB-D8DA492B549C},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,8
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{404DFADF-EB47-4E47-96DB-D8DA492B549C},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{404DFADF-EB47-4E47-96DB-D8DA492B549C},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{404DFADF-EB47-4E47-96DB-D8DA492B549C},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,7
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,8
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{D7804388-A5BF-4AA1-8A75-4F4A8638072F},Acadia NP,ME,Otter Point,6/26/2016,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,7
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,8
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,8
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,13
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,13
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,14
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Common periwinkle (Littorina littorea),LITLIT,14
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{59183BA2-8DFA-48DB-9EF5-DC5F611228E3},Acadia NP,ME,Otter Point,6/26/2016,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,22
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,8
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,11
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,12
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,14
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,19
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,20
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,21
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,24
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,26
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{2C16BBC7-35F4-4D18-974C-2112A8FDE0EA},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,29
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,7
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Limpet (Tectura testudinalis),TECTES,7
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,8
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Limpet (Tectura testudinalis),TECTES,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Limpet (Tectura testudinalis),TECTES,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,9
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Dogwhelk (Nucella lapillus),NUCLAP,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Common periwinkle (Littorina littorea),LITLIT,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Limpet (Tectura testudinalis),TECTES,10
{EE6046BD-B804-4A88-ABFF-22475EFE2F58},{74BEFB92-937F-4E74-9086-B7694A67F720},Acadia NP,ME,Otter Point,6/26/2016,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,10
