GroupCode,GroupName,UnitCode,UnitName,SiteCode,SiteName,StartDate,Species,Abundance,Notes,IsPointCUI
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Gull,3,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Human,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/24/2016,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Other Birds,1,Loon,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Gull,8,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Human,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,6/8/2015,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Other Birds,20,"number estimated, black scoter",FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Gull,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SCHPOI,Schoodic Point,5/24/2018,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Other Birds,3,guilimont and 2 loons,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Gull,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2018,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Gull,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,7/15/2021,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Other Birds,1,Guillemot,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Gull,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/10/2023,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Gull,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Other Birds,1,Guilimot,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/28/2017,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Gull,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Other Birds,0,flying bald eagle,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,5/19/2022,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Other Birds,1,eider,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Gull,10,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2016,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Gull,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/27/2024,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Other Birds,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Gull,2,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/8/2019,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Dog,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Large shorebird,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Oystercatcher,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Pelican,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Small shorebird,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Gull,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Seal,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Cormorant,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Snowy Egret,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Blue Heron,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Human,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Tern,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Other Birds,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,LITHUN,Little Hunter,6/5/2023,Great Egret,,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Gull,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/19/2014,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Human,1,lobster boat near shore,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Gull,5,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Seal,1,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/27/2017,Other Birds,0,bald eagle in flight,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Gull,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Human,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Other Birds,3,Crows,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/9/2023,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Dog,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Cormorant,6,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Tern,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Seal,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Gull,4,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Human,28,School group collecting,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,6/10/2015,Other Birds,2,"1 eider, 1 crow",FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,OTTPOI,Otter Point,5/20/2018,Great Egret,0,None,FALSE
