GroupCode,GroupName,UnitCode,UnitName,SiteName,SiteCode,PlotName,Elevation_MLLW_m,StartDate,Label,Distance_m,QAQC,IsPointCUI
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,4.320048809,7/18/2021,T3 bolt 02,2.49000001,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,4.460025787,7/18/2021,T3 bolt 03,5.059999943,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.921067953,7/18/2021,T3 bolt 04,6.050000191,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.933705091,7/18/2021,T3 bolt 05,7.679999828,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.603205919,7/18/2021,T3 bolt 06,8.869999886,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.406702995,7/18/2021,T3 bolt 07,11.36999989,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.172852039,7/18/2021,T3 bolt 08,13.81999969,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.0286901,7/18/2021,T3 bolt 09,15.55000019,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.774071932,7/18/2021,T3 bolt 10,17.82999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.537543058,7/18/2021,T3 bolt 11,20.45999908,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.628035069,7/18/2021,T3 bolt 12,21.86000061,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.284209013,7/18/2021,T3 bolt 13,24.43000031,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.975309968,7/18/2021,T3 bolt 14,26.45000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.060154915,7/18/2021,T3 bolt 15,27,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.995131016,7/18/2021,T3 bolt 16,29.87999916,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.711240053,7/18/2021,T3 bolt 17,31.04000092,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.503723025,7/18/2021,T3 bolt 18,33.15999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.713865995,7/18/2021,T3 bolt 19,35.36999893,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.187510967,7/18/2021,T3 bolt 20,37.34000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.027413011,7/18/2021,T3 bolt 21,40.34000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.213642001,7/18/2021,T3 bolt 22,42.33000183,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.158658028,7/18/2021,T3 bolt 23,45.43999863,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.032713056,7/18/2021,T3 bolt 24,46.13000107,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,0.779318988,7/18/2021,T3 bolt 25,46.90000153,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,3.487005949,7/19/2021,T1 bolt 01,,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,3.184000015,7/19/2021,T1 bolt 02,,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,,7/19/2021,T1 bolt 03,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.668735981,7/19/2021,T1 bolt 04,1.470000029,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.542999983,7/19/2021,T1 bolt 05,3.25,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.958019972,7/19/2021,T1 bolt 06,4.75,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.921000004,7/19/2021,T1 bolt 07,6.019999981,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.691248894,7/19/2021,T1 bolt 08,7.239999771,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.302052975,7/19/2021,T1 bolt 09,8.229999542,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.515635014,7/19/2021,T1 bolt 10,9.600000381,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.190000057,7/19/2021,T1 bolt 11,9.970000267,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.90576601,7/19/2021,T1 bolt 12,12.03999996,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.78509903,7/19/2021,T1 bolt 13,14.27000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.676000118,7/19/2021,T1 bolt 14,16.45999908,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.187706947,7/19/2021,T1 bolt 15,18.55999947,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.81319201,7/19/2021,T1 bolt 16,20.19000053,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.494600058,7/19/2021,T1 bolt 17,21.76000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.37103796,7/19/2021,T1 bolt 18,23.59000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.252504945,7/19/2021,T1 bolt 19,25.54999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.08358705,7/19/2021,T1 bolt 20,27.61000061,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.166915059,7/19/2021,T1 bolt 21,29.25,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.150454044,7/19/2021,T1 bolt 22,31.07999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,0.871953011,7/19/2021,T1 bolt 23,33.84000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,4.1485219,7/19/2021,T2 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.711999893,7/19/2021,T2 bolt 02,2.470000029,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.197947025,7/19/2021,T2 bolt 03,4.449999809,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.3091259,7/19/2021,T2 bolt 04,6.900000095,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.481592894,7/19/2021,T2 bolt 05,9.180000305,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.329834938,7/19/2021,T2 bolt 06,10.25,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.968322992,7/19/2021,T2 bolt 07,10.75,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.818423986,7/19/2021,T2 bolt 08,12.72999954,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.685339928,7/19/2021,T2 bolt 09,15.09000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.476999998,7/19/2021,T2 bolt 10,16.95000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.191546917,7/19/2021,T2 bolt 11,19.03000069,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.016000032,7/19/2021,T2 bolt 12,20.69000053,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.784440994,7/19/2021,T2 bolt 13,22.31999969,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.447983027,7/19/2021,T2 bolt 14,25.02000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.38557303,7/19/2021,T2 bolt 15,27.92000008,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.189427018,7/19/2021,T2 bolt 16,30.72999954,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.354508996,7/19/2021,T2 bolt 17,33.77000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.519567966,7/19/2021,T2 bolt 18,36.20999908,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.422793984,7/19/2021,T2 bolt 19,38.61000061,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.813896894,7/19/2021,T3 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,4.039999962,7/19/2021,T3 bolt 02,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.740999937,7/19/2021,T3 bolt 03,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.365346909,7/19/2021,T3 bolt 04,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,,7/19/2021,T3 bolt 05,0.75,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.379364014,7/19/2021,T3 bolt 06,1.799999952,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.263000011,7/19/2021,T3 bolt 07,3.339999914,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.07606411,7/19/2021,T3 bolt 08,4.820000172,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.620505095,7/19/2021,T3 bolt 09,6.579999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.569000006,7/19/2021,T3 bolt 10,7.260000229,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.368000031,7/19/2021,T3 bolt 11,8.93999958,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.497231007,7/19/2021,T3 bolt 12,10.57999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.144999981,7/19/2021,T3 bolt 13,11.77000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.945701957,7/19/2021,T3 bolt 14,12.82999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.776000023,7/19/2021,T3 bolt 15,14.63000011,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.681033015,7/19/2021,T3 bolt 16,16.40999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.496000051,7/19/2021,T3 bolt 17,18.26000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.586953998,7/19/2021,T3 bolt 18,19.94000053,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.417999983,7/19/2021,T3 bolt 19,22.01000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.378116012,7/19/2021,T3 bolt 20,24.10000038,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.340000033,7/19/2021,T3 bolt 21,25.87999916,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.379811049,7/19/2021,T3 bolt 22,27.92000008,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.317999959,7/19/2021,T3 bolt 23,29.96999931,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,3.487005949,5/17/2022,T1 bolt 01,,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,3.184000015,5/17/2022,T1 bolt 02,,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,,5/17/2022,T1 bolt 03,,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.668735981,5/17/2022,T1 bolt 04,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.542999983,5/17/2022,T1 bolt 05,0.75999999,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.958019972,5/17/2022,T1 bolt 06,1.730000019,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.921000004,5/17/2022,T1 bolt 07,3.279999971,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.691248894,5/17/2022,T1 bolt 08,4.760000229,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.302052975,5/17/2022,T1 bolt 09,6.610000134,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.515635014,5/17/2022,T1 bolt 10,7.300000191,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.190000057,5/17/2022,T1 bolt 11,9.039999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.90576601,5/17/2022,T1 bolt 12,10.72999954,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.78509903,5/17/2022,T1 bolt 13,11.98999977,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.676000118,5/17/2022,T1 bolt 14,13.02999973,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,2.187706947,5/17/2022,T1 bolt 15,14.82999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.81319201,5/17/2022,T1 bolt 16,16.62999916,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.494600058,5/17/2022,T1 bolt 17,18.42000008,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.37103796,5/17/2022,T1 bolt 18,20.11000061,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.252504945,5/17/2022,T1 bolt 19,22.14999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.08358705,5/17/2022,T1 bolt 20,24.23999977,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.166915059,5/17/2022,T1 bolt 21,25.97999954,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,1.150454044,5/17/2022,T1 bolt 22,28.02000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T1,0.871953011,5/17/2022,T1 bolt 23,30.12999916,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,4.1485219,5/17/2022,T2 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.711999893,5/17/2022,T2 bolt 02,2.410000086,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.197947025,5/17/2022,T2 bolt 03,4.420000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.3091259,5/17/2022,T2 bolt 04,6.849999905,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.481592894,5/17/2022,T2 bolt 05,9.119999886,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,3.329834938,5/17/2022,T2 bolt 06,10.23999977,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.968322992,5/17/2022,T2 bolt 07,10.76000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.818423986,5/17/2022,T2 bolt 08,12.86999989,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.685339928,5/17/2022,T2 bolt 09,15.32999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.476999998,5/17/2022,T2 bolt 10,17.20000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.191546917,5/17/2022,T2 bolt 11,19.27000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,2.016000032,5/17/2022,T2 bolt 12,20.93000031,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.784440994,5/17/2022,T2 bolt 13,22.48999977,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.447983027,5/17/2022,T2 bolt 14,25.14999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.38557303,5/17/2022,T2 bolt 15,27.95999908,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.189427018,5/17/2022,T2 bolt 16,30.65999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.354508996,5/17/2022,T2 bolt 17,33.65999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.519567966,5/17/2022,T2 bolt 18,36.06000137,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T2,1.422793984,5/17/2022,T2 bolt 19,38.43000031,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.813896894,5/17/2022,T3 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,4.039999962,5/17/2022,T3 bolt 02,4.039999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.740999937,5/17/2022,T3 bolt 03,6.78000021,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.365346909,5/17/2022,T3 bolt 04,8.239999771,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,,5/17/2022,T3 bolt 05,10.06000042,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.379364014,5/17/2022,T3 bolt 06,11.56000042,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.263000011,5/17/2022,T3 bolt 07,12.81000042,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,3.07606411,5/17/2022,T3 bolt 08,14.03999996,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.620505095,5/17/2022,T3 bolt 09,15.02000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.569000006,5/17/2022,T3 bolt 10,16.39999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.368000031,5/17/2022,T3 bolt 11,16.76000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.497231007,5/17/2022,T3 bolt 12,16.82999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,2.144999981,5/17/2022,T3 bolt 13,21.05999947,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.945701957,5/17/2022,T3 bolt 14,23.30999947,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.776000023,5/17/2022,T3 bolt 15,25.42000008,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.681033015,5/17/2022,T3 bolt 16,27.06999969,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.496000051,5/17/2022,T3 bolt 17,28.59000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.586953998,5/17/2022,T3 bolt 18,30.34000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.417999983,5/17/2022,T3 bolt 19,32.27000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.378116012,5/17/2022,T3 bolt 20,34.27000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.340000033,5/17/2022,T3 bolt 21,35.86999893,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.379811049,5/17/2022,T3 bolt 22,37.65999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Schoodic Point,SCHPOI,T3,1.317999959,5/17/2022,T3 bolt 23,40.34999847,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,3.298000097,5/18/2022,T1 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,3.33100009,5/18/2022,T1 bolt 02,1.950000048,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,3.269999981,5/18/2022,T1 bolt 03,3.970000029,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,3.163000107,5/18/2022,T1 bolt 04,6.050000191,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,2.983999968,5/18/2022,T1 bolt 05,8.170000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,2.947999954,5/18/2022,T1 bolt 06,10.22000027,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,2.698999882,5/18/2022,T1 bolt 07,12.14999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,2.645999908,5/18/2022,T1 bolt 08,14.07999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,2.471999884,5/18/2022,T1 bolt 09,16.23999977,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,2.029999971,5/18/2022,T1 bolt 10,18.27000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,2.039000034,5/18/2022,T1 bolt 11,20.20000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,1.199000001,5/18/2022,T1 bolt 12,21.29000092,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,1.396999955,5/18/2022,T1 bolt 13,22.02000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,0.769999981,5/18/2022,T1 bolt 14,24.26000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Little Moose,LITMOO,T1,0.637000024,5/18/2022,T1 bolt 15,26.21999931,FALSE,FALSE
